Actual CO2_emissions,Predicted CO2 emissions
2.1300119496719043,1.9865422372748003
1.8561244442423004,1.8626184552442369
1.7752462597402365,1.7877859533890752
2.539828558377898,2.624383063066635
1.8790958795000727,1.8882755890036944
1.631443769013172,1.7044729601034923
1.187520720836463,1.299462474714523
2.3412366232386925,2.278868884402916
2.1961761850399735,2.1110604074250356
1.1398790864012365,1.4312502441613768
2.3531465462139796,2.30626741319818
2.3366598234544202,2.218262848499633
1.866287339084195,1.845607792250847
1.8543060418010806,1.925719853052494
2.1513698502474603,2.085158074485618
2.346548558548474,2.4491015107903995
1.2966651902615312,1.2104919951550754
1.8585371975696392,1.9266886199864488
1.9339931638312424,2.0147964978968242
2.2837533833325265,2.263247297988674
1.9618954736678504,2.013542330946501
1.745855195173729,1.8273047328498406
2.0989896394011773,2.0975829072046177
1.462397997898956,1.5410827252744892
1.6138418218760693,1.6558709782378966
1.5809249756756194,1.6476948833096796
1.2201080880400552,1.2995498182996839
2.0895518828864543,2.1791026385526746
1.7474118078864234,1.7513796800021981
2.311753861055754,2.336829267960957
2.156851901070011,2.0637898975611493
1.677606952720493,1.5193940333123988
2.4156409798961542,2.3482377965202237
1.994756944587628,2.05151796643718
1.5550944485783191,1.7291905889729926
2.4409090820652177,2.330334154359257
1.1335389083702174,1.2279062461518295
1.8536982117761744,1.850973763665332
1.1238516409670858,1.4680741896488718
2.0877814178095426,2.0579277952581845
2.824776462475546,2.957181081004
1.7853298350107671,1.795238569710094
0.8129133566428556,1.0104176931086313
2.041787318971752,2.023553188047322
1.8779469516291882,1.9904776856387003
2.0461047872460387,1.7727075847123888
2.0153597554092144,1.9856594154295357
1.7701152947871017,1.585307747906596
2.1300119496719043,1.974972009898107
1.887054378050957,1.9083909592307369
1.787460474518415,1.7936372658383086
2.5548524343720547,2.6276994128041795
1.8943160626844384,1.9086078509129396
1.608526033577194,1.67433291299144
1.1760912590556813,1.2799990047831344
2.368286884902131,2.304412551915848
2.2013971243204513,2.1134301210794084
1.1522883443830565,1.450560799573167
2.3356584522893016,2.2872562749252645
2.3404441148401185,2.204623242525218
1.8898617212581883,1.8539138647536935
1.850033257689769,1.9209823965535224
2.1451964061141817,2.0823614530081245
2.3176455432211585,2.422829147671202
1.290034611362518,1.1890511548291047
1.8762178405916423,1.93070186146443
1.9258275746247424,2.0064442972611176
2.28397928423848,2.25041566325481
1.964259630196849,2.0048349194048734
1.7551122663950711,1.8474824796583236
2.1152775913959014,2.1110597654743377
1.4885507165004443,1.5396014693191291
1.6364878963533653,1.6689865340032717
1.6127838567197355,1.6663141992195212
1.2253092817258628,1.294955081247088
2.076276255404218,2.1631365811532146
1.745855195173729,1.7560330143585428
2.3102683666324477,2.3389316489204464
2.156851901070011,2.067345329639146
1.6901960800285136,1.4750333145889
2.4149733479708178,2.3246912350720756
1.9894498176666917,2.0565625050231486
1.615950051656401,1.8254688255505633
2.425044874551389,2.327056785158328
1.146128035678238,1.2154200385014393
1.8721562727482928,1.8669693240525658
1.110589710299249,1.4405708381863391
2.084576277934331,2.062960794020238
2.8311656339094426,2.958368339330852
1.8041394323353503,1.7960669629028918
0.7993405494535817,0.8776542531636329
2.0519239160461065,2.0291210673377624
1.88309335857569,2.0064938319713552
2.061452479087193,1.7840081037447253
2.0086001717619175,1.9834496319587633
1.8068580295188175,1.618354917803035
2.1386184338994925,1.9812374281866822
1.9095560292411753,1.9214425176720504
1.8041394323353503,1.8067385752915919
2.5597869682005565,2.625332278624874
1.9052560487484513,1.910751703838772
1.6222140229662954,1.6786245673103184
1.1818435879447726,1.3055377897030636
2.3679147387937527,2.308663530851145
2.2092468487533736,2.1090620657165924
1.1789769472931695,1.460318811378205
2.3560258571931225,2.3097034715152005
2.3531465462139796,2.2125644987185757
1.8970770032094204,1.891932181781622
1.8721562727482928,1.9421388179610752
2.1586639808139894,2.097078918281269
2.317436496535099,2.4285766014794494
1.3138672203691535,1.2076639807327094
1.890979596989689,1.9411730269425314
1.9132839017604184,1.9888089029078126
2.3027637084729817,2.266594410893632
1.968482948553935,2.019212086414312
1.7930916001765802,1.878142448086646
2.117602691690084,2.117410261012149
1.4955443375464486,1.5620853189331734
1.6253124509616739,1.6583329304219308
1.6201360549737576,1.662028798381273
1.2278867046136734,1.3055356970335343
2.0909630765957314,2.17579866084874
1.7543483357110188,1.760323605449067
2.315130317183602,2.336408079917119
2.1528995963937474,2.059499397577444
1.6998377258672457,1.515465831037798
2.4139699717480614,2.3346699729948326
1.9876662649262746,2.067348216844508
1.6273658565927327,1.844403836738508
2.423245873936808,2.326444726132355
1.1238516409670858,1.1895823963953038
1.890979596989689,1.8728669142904146
1.1335389083702174,1.454450775541794
2.0870712059065353,2.0635020303613563
2.819346484080453,2.9554904600958074
1.7972675408307164,1.7838776831050702
0.8129133566428556,1.0118242845486587
2.060320028688285,2.0326074565361396
1.884795363948981,2.005086428091945
2.065206128054312,1.7630731090318146
2.0277572046905536,2.002377290041989
1.797959643737196,1.6375528980631011
2.1565491513317814,1.9996626612370147
1.9380190974762104,1.9460081775594111
1.806179973983887,1.812082330284373
2.577836341292744,2.62968776533553
1.930949031167523,1.9315420593233594
1.6344772701607315,1.693013641864614
1.2068258760318498,1.2803354647262264
2.3823773034681137,2.3158088611567753
2.229937685907934,2.1295134054614686
1.1958996524092338,1.4748974149822236
2.368658712392227,2.3052386072946107
2.3780343224573315,2.218756221466323
1.9020028913507294,1.888293432090927
1.8819549713396004,1.9287069208417091
2.161368002234975,2.0999928904120595
2.3533390953113047,2.466991996604959
1.3502480183341627,1.4203016458375615
1.8915374576725645,1.9369091886169802
1.9185545305502736,1.9849980882047187
2.2907022432878543,2.252168361454076
1.9912260756924949,2.0245098149852914
1.7888751157754168,1.8639551882133234
2.1007150865730817,2.075648850591796
1.4871383754771865,1.5534442065719465
1.6222140229662954,1.6288166417589056
1.6599162000698502,1.6921731658220858
1.24551266781415,1.325522924738841
2.089198366805149,2.163218982306335
1.7664128471123994,1.7604213051915143
2.327563260187278,2.3727879602048225
2.1758016328482794,2.0797456402008714
1.7109631189952756,1.4953178391504802
2.4255342204982635,2.33565358443284
2.0008677215312267,2.0720942936264923
1.6138418218760693,1.8104013319622072
2.443262987458695,2.3702973183456746
1.0718820073061255,1.1593325199793019
1.9100905455940682,1.8813408965565874
1.1553360374650619,1.4567428522185262
2.106870544478654,2.0646381851578517
2.8317418336456384,2.9588900051332376
1.8155777483242672,1.7932607330610852
0.8325089127062363,0.917532661197253
2.0923696996291206,2.04521777112878
1.8943160626844384,2.002772640847907
2.0622058088197126,1.7719950075406525
2.0354297381845483,2.0279079394724975
1.8027737252919758,1.638862506298811
2.130333768495006,1.98964319270415
1.9503648543761232,1.9796565011296647
1.801403710017355,1.8111658986128654
2.5836521085420436,2.633536006137692
1.9712758487381052,2.010047354740547
1.6222140229662954,1.6947086557761053
1.1931245983544616,1.3117246863779917
2.3807537708039,2.3310020679284515
2.210318519826232,2.1195481576901343
1.1958996524092338,1.4563242378420087
2.3527611917238307,2.286105304020453
2.3594560201209864,2.186986695164569
1.8965262174895554,1.8781778743461213
1.8573324964312685,1.9399846804335428
2.166726055580052,2.10707612458087
2.2984163800612945,2.421388544786995
1.354108439147401,1.4591214193155824
1.890979596989689,1.9457139369246312
1.91803033678488,1.9990118105088892
2.281941933440825,2.2795742201981155
1.9786369483844743,2.0153789064686483
1.8475726591421122,1.9100462647666077
2.1172712956557644,2.0929857603810444
1.503790683057181,1.5415142438089533
1.6364878963533653,1.6395494475671426
1.6541765418779606,1.7081180986463758
1.2329961103921538,1.3198510126057292
2.0806264869218056,2.1688942808688405
1.7686381012476144,1.7909515367417357
2.3161800988934527,2.384654377806348
2.161667412437736,2.06604235028362
1.7193312869837267,1.5256039747778467
2.4082399653118496,2.3420658239181953
2.0073209529227447,2.095425011185896
1.6117233080073419,1.793377558241517
2.422917980767662,2.366400344371644
1.0934216851622351,1.1767543764032489
1.8981764834976764,1.8845023037908342
1.1335389083702174,1.4520824114993647
2.1000257301078626,2.057918613357542
2.8291107101552946,2.9629074381906517
1.8020892578817327,1.794193597764687
0.8195439355418687,0.9067721568055132
2.084933574936716,2.045236573575924
1.8943160626844384,1.9901936352517677
2.0203612826477078,1.7801115656057402
2.0273496077747564,2.023307948546188
1.8055008581584002,1.6610576438133653
2.146128035678238,2.0160209773984143
1.9474337218870508,1.9935863764045654
1.7916906490201179,1.8150758508853806
2.581835924057648,2.632466647832248
1.9628426812012425,2.003831674534369
1.6053050461411094,1.689467073790873
1.187520720836463,1.316994767847265
2.386855529184724,2.3412762636846858
2.2232362731029975,2.112173425633053
1.1789769472931695,1.4546091377485597
2.3575537197430814,2.2807472377772586
2.3653007486379876,2.201886513990185
1.900913067737669,1.8867145825057867
1.8876173003357362,1.9321553331423194
2.1690863574870227,2.111748454104728
2.318272080211627,2.4300011986560475
1.3820170425748683,1.4871778416569534
1.890979596989689,1.9387913497599825
1.92272545799326,2.0056535680399077
2.2805783703680764,2.2849768005699267
1.9903388547876015,2.0243394731810374
1.7993405494535817,1.8795035556553548
2.1212314551496214,2.0882836678492107
1.481442628502305,1.5562586785074557
1.631443769013172,1.6444277781119596
1.6211762817750353,1.687470413599494
1.250420002308894,1.3460478927529924
2.0806264869218056,2.1662464824773804
1.745855195173729,1.7803527229762266
2.3040594662175993,2.379430446383594
2.166726055580052,2.0788859087419493
1.7168377232995244,1.4990338080159762
2.4189638307036225,2.3529084074680298
2.0086001717619175,2.089977942992681
1.5954962218255742,1.7928250080415373
2.433929765608464,2.3752212699291104
1.0718820073061255,1.1737336002369592
1.9068735347220704,1.903920969585243
1.1430148002540952,1.3779023578696106
2.09795107099415,2.0915550547879316
2.8369567370595505,2.9705325693770885
1.7972675408307164,1.8029998808935557
0.8061799739838872,0.8609029523395657
2.079543007402906,2.0468598676100807
1.8573324964312685,1.988857715704205
2.072249897613515,1.8304246940129265
2.0322157032979815,2.0365725211539183
1.7972675408307164,1.6587608813005015
2.1489109931093564,2.010521871901156
1.9566485792052033,2.0009411135519977
1.7958800173440752,1.8119392060638462
2.5685537120494426,2.6068526479794003
1.9599948383284163,2.0103164225425982
1.6334684555795864,1.712775624108612
1.2013971243204515,1.3136412648503684
2.3941013020400446,2.34321766581223
2.231214647962601,2.13347500031542
1.1613680022349748,1.4134696971974625
2.3641756327706194,2.3087687052534727
2.376211850282673,2.213128696474126
1.8987251815894934,1.863772992286227
1.8970770032094204,1.9550363325632563
2.1571544399062814,2.0816072145507625
2.3087777736647213,2.4104365176320752
1.376576957056512,1.469944229071864
1.9063350418050906,1.948133690353934
1.9294189257142926,2.009674193748666
2.2730012720637376,2.270588959413382
2.0081741840064264,2.0298118585238663
1.810232517995084,1.8862047181940311
2.143327129992046,2.0819483073453298
1.513217600067939,1.539913638312909
1.6424645202421213,1.6466417659145027
1.6434526764861874,1.6946510633339185
1.3242824552976926,1.465135140208241
2.085290578230065,2.1665634111695735
1.7626785637274363,1.8200087235883458
2.326335860928751,2.400473070613289
2.1702617153949575,2.07458062876785
1.7134905430939424,1.5069739206121482
2.4318460456987254,2.3542742039663733
2.0178677189635055,2.1246966302403005
1.6009728956867482,1.7949986309288986
2.4396484295634737,2.3873292296396404
1.0644579892269184,1.181120193156481
1.9100905455940682,1.8913806435280391
1.1398790864012365,1.3543168810465551
2.0916669575956846,2.1005109577994623
2.8333383889393975,2.9691769024633765
1.8020892578817327,1.8160690317239223
0.8195439355418687,0.8615009722884412
2.0941215958405612,2.061665135108805
1.8692317197309762,1.9929897839792123
2.059184617631371,1.7999759965291946
2.024074987307426,2.0209309650825387
1.810232517995084,1.6723696066482323
2.1571544399062814,2.0278011348878997
1.9903388547876015,2.038586663854763
1.8000293592441343,1.8021476077751948
2.590395947184013,2.615715161494357
1.974971994298069,2.030598536828316
1.6532125137753437,1.7057365147136347
1.209515014542631,1.2981979953691525
2.4148062795010126,2.368940783606837
2.24551266781415,2.143835518332764
1.1986570869544226,1.4490646977800292
2.3787611753163733,2.314065663973373
2.376211850282673,2.190032632998489
1.9111576087399766,1.8763334672692769
1.8813846567705728,1.9475991940102086
2.17435059747938,2.081308812697474
2.330413773349191,2.4155425832970967
1.3838153659804313,1.4798279267881989
1.911690158753861,1.9433836270367952
1.9222062774390163,1.9939236200873887
2.2796669440484556,2.270263457068546
2.0060379549973173,2.0236539607503397
1.8215135284047732,1.879075678328475
2.146128035678238,2.0883295743551478
1.5352941200427705,1.5633717250190142
1.6414741105040995,1.6383603080817557
1.6839471307515121,1.724614313133371
1.3443922736851108,1.4687855428015335
2.095518042323151,2.1696414708778566
1.7723217067229198,1.8253238622217283
2.332034277027518,2.3971153076825114
2.1809855807867304,2.090546826086125
1.7015679850559273,1.5311312522944012
2.425044874551389,2.3478437415388824
2.0017337128090005,2.114901009715624
1.6127838567197355,1.7990116395117242
2.445136968713304,2.387616222342382
1.0413926851582251,1.1397114846264014
1.9469432706978254,1.937926313341643
1.1430148002540952,1.3270517201669434
2.09795107099415,2.0814710490782873
2.8341662839426203,2.9736375219133033
1.8202014594856402,1.8157719312702052
0.8512583487190752,0.8905321931740318
2.1085650237328344,2.074209259467802
1.877371345869774,2.011666162893039
2.04766419460156,1.8108180287891327
2.0354297381845483,2.0326624018034924
1.8109042806687004,1.6527258034006755
2.161368002234975,2.017670445541906
1.989894563718773,1.993070659765944
1.7831886910752577,1.799542443152728
2.586249638866042,2.608671974100868
1.9840770339028309,2.0418933969962327
1.6464037262230695,1.7171534288632873
1.2278867046136734,1.3077531588981484
2.4194600727860704,2.371935964331288
2.2702128548962426,2.162085601208236
1.2013971243204515,1.4226644345599042
2.3891660843645326,2.3414048721340346
2.3736474722092176,2.184425274876245
1.9100905455940682,1.8787127464674467
1.8603380065709938,1.8827431176771943
2.180412632838324,2.0647160908886124
2.3142886609474975,2.4004799436770816
1.3654879848908996,1.4422529462089217
1.9222062774390163,1.9428284372410176
1.9294189257142926,2.000706701361533
2.2837533833325265,2.260188135218892
2.00987563371216,2.0322840629190213
1.808885867359812,1.8680450097816732
2.1547282074401557,2.0759800642193977
1.5477747053878226,1.5556043770645371
1.6454222693490919,1.633251624166069
1.7015679850559273,1.7435324263086973
1.3304137733491908,1.4575763951196232
2.111262513659065,2.177516075746713
1.7759743311293692,1.7840580955375915
2.3236645356081,2.391586972382672
2.1922886125681202,2.0919654257931737
1.7259116322950483,1.511189232023392
2.4372747974101237,2.3644496234931602
2.030194785356751,2.133580842067969
1.615950051656401,1.7979040519860638
2.449324093098727,2.386708295927772
1.0530784434834197,1.1793860841010324
1.9390197764486665,1.9302960424111482
1.1271047983648077,1.3238498903410822
2.1020905255118367,2.0849964604557196
2.8158432906632664,2.9512113443734385
1.8293037728310249,1.811338553924792
0.8325089127062363,0.8616075181626597
2.113943352306837,2.0707911305173945
1.8819549713396004,2.016427159327589
2.055378331375,1.7748128418182092
2.04766419460156,2.0202790530018
1.8055008581584002,1.6090972793060971
2.1687920203141817,2.023240968709581
2.0038911662369103,2.0060313357109467
1.7965743332104296,1.80645359321518
2.5962671263955155,2.611821446448269
1.9890046156985368,2.041153929040132
1.615950051656401,1.6733951738243813
1.2013971243204515,1.2361260136656886
2.4171394097273255,2.367797153410694
2.2643455070500926,2.1541185569856496
1.2013971243204515,1.4583899546765164
2.374748346010104,2.3179118868643367
2.369957607346053,2.1812289644399363
1.9175055095525466,1.871331764214259
1.861534410859038,1.8865927694349591
2.187238619831479,2.0518370081526167
2.3281756614383227,2.4108829460886825
1.3304137733491908,1.4140888937693479
1.8959747323590646,1.8889932945868524
1.887054378050957,1.9491893020835858
2.2576785748691846,2.23182508691573
1.9982593384236986,2.018479497490534
1.8228216453031045,1.8758834326574019
2.1492191126553797,2.061912638322952
1.550228353055094,1.6042491980924578
1.651278013998144,1.6381264729195206
1.6211762817750353,1.7454325485504714
1.290034611362518,1.4119947008189495
2.0867156639448825,2.159559221135362
1.7803173121401512,1.8005263435456116
2.2837533833325265,2.3483056919720986
2.1766699326681493,2.0657082039086325
1.711807229041191,1.505171505622886
2.425697213362591,2.353946206978019
2.0437551269686796,2.139159281460931
1.608526033577194,1.7824403450584936
2.4407517004791854,2.36737602025852
1.0253058652647702,1.0865626276830103
1.9410142437055697,1.9291298198925486
1.130333768495006,1.3039581086443297
2.1089031276673134,2.089866744496448
2.81544491624435,2.9306271197727782
1.8375884382355112,1.8420832264310163
0.8260748027008264,0.8510604195415707
2.0916669575956846,2.0433960708949077
1.8686444383948257,2.0021258010668928
2.056142262059052,1.784611022194691
2.015778756389041,2.0020081116036104
1.8109042806687004,1.614687129610973
2.173186268412274,2.0254134719856416
2.011993114659257,2.004986262975415
1.8055008581584002,1.8136737301282833
2.6012993101943374,2.610776335945879
2.000434077479319,2.0415776534177152
1.6074550232146685,1.6522481758602798
1.2227164711475833,1.2285007649650295
2.4127964287165433,2.3590871468156958
2.2702128548962426,2.1534508095494034
1.2148438480476977,1.462411157344302
2.388278863459639,2.317503948029168
2.3690302218091532,2.168721123660664
1.943988875073772,1.8742620825304273
1.9052560487484513,1.9161078966128522
2.1883659260631485,2.052996963776907
2.329397879361043,2.4236193309061087
1.3242824552976926,1.4437302871177997
1.8970770032094204,1.8915772242394655
1.9052560487484513,1.9505526869779453
2.2624510897304293,2.2242196801188583
2.004751155591001,2.024060358772615
1.8356905714924256,1.8837783230966774
2.146128035678238,2.0671571531002173
1.5670263661590604,1.6053789957734277
1.6532125137753437,1.6337636403208617
1.6232492903979006,1.7354772498429072
1.2855573090077739,1.398189851690005
2.1126050015345745,2.1789575201518026
1.7737864449811935,1.8125777555302451
2.298197867109815,2.3539853666908095
2.1931245983544616,2.0810183882806945
1.7267272090265722,1.4946014807333978
2.431524584187451,2.3549179394739217
2.040602340114073,2.137146732249955
1.6434526764861874,1.8012826399739583
2.4448251995097476,2.367194965028476
1.0453229787866574,1.078766455750276
1.9429995933660404,1.9172151618620172
1.146128035678238,1.324121901837704
2.1075491297446862,2.0844907635789913
2.814846668604463,2.9184007955545996
1.8494194137968993,1.8343998494198304
0.8129133566428556,0.858772491959761
2.1095785469043866,2.059116345203471
1.8992731873176039,2.0285411965243276
2.0644579892269186,1.7770128702175358
2.0224283711854865,2.004884426709942
